iter	RMSE
2589	0.08167103407
2590	0.08165276704
2591	0.08162641324
2592	0.08159994835
2593	0.08159044166
2594	0.08158006432
2595	0.08156147328
2596	0.08155354935
2597	0.08153665922
2598	0.08152486187
2599	0.08151205163
2600	0.08149610071
2601	0.08148072218
2602	0.08146123986
2603	0.08144379466
2604	0.08143296427
2605	0.08141843285
2606	0.08140685816
2607	0.08139152311
2608	0.08137812832
2609	0.08137142516
2610	0.08136251079
2611	0.08134863025
2612	0.08133357787
2613	0.08132622419
2614	0.08130405619
2615	0.08128904011
2616	0.0812829784
2617	0.08126929453
2618	0.08125008941
2619	0.08124639162
2620	0.0812427071
2621	0.08123065788
2622	0.08122382755
2623	0.08121250992
2624	0.08119541855
2625	0.08116975971
2626	0.08115081609
2627	0.0811477482
2628	0.08113693502
2629	0.08111489759
2630	0.08110322953
2631	0.08109760923
2632	0.08109106701
2633	0.08107289168
2634	0.08106772239
2635	0.08105315676
2636	0.08103493176
2637	0.08101741387
2638	0.08100847187
2639	0.08100383586
2640	0.08098669819
2641	0.08096780696
2642	0.08095052792
2643	0.08093852246
2644	0.08091722645
2645	0.08090510625
2646	0.08089324368
2647	0.08088091979
2648	0.08086148046
2649	0.08084983143
2650	0.08084281786
2651	0.08083928962
2652	0.08083056955
2653	0.08081882009
2654	0.08080560054
2655	0.08080107153
2656	0.08078560069
2657	0.08076666683
2658	0.08076001975
2659	0.08074452988
2660	0.08072753612
2661	0.08071750543
2662	0.08070446541
2663	0.08069201266
2664	0.08067521175
2665	0.08066812983
2666	0.080648048
2667	0.08063877748
2668	0.08062213279
2669	0.08061547187
2670	0.0806061578
2671	0.08059192565
2672	0.08057443362
2673	0.08056919769
2674	0.08055958526
2675	0.08055587268
2676	0.08053714135
2677	0.0805335406
2678	0.08051828869
2679	0.0805046414
2680	0.08049677243
2681	0.0804813338
2682	0.08046605267
2683	0.08045343737
2684	0.08044037582
2685	0.08042906647
2686	0.08042350864
2687	0.08041276699
2688	0.08038701649
2689	0.08037558639
2690	0.08035704279
2691	0.08033402162
2692	0.08031038036
2693	0.08028990411
2694	0.08026613851
2695	0.08024933699
2696	0.0802335999
2697	0.08022766956
2698	0.0802168877
2699	0.08019497442
2700	0.0801814241
2701	0.08016312626
2702	0.08015043683
2703	0.08014172353
2704	0.08012428538
2705	0.08011115303
2706	0.08010215691
2707	0.08008729341
2708	0.08008372339
2709	0.08007045853
2710	0.08005979259
2711	0.08005407197
2712	0.0800410903
2713	0.08003023134
2714	0.08001464093
2715	0.08000083185
2716	0.07998908179
2717	0.07997245329
2718	0.07995144817
2719	0.07992738756
2720	0.07991447717
2721	0.07990065308
2722	0.07988503103
2723	0.07986778752
2724	0.07985211207
2725	0.07983517475
2726	0.07981867659
2727	0.07980220414
2728	0.07979152667
2729	0.07977459769
2730	0.07975646594
2731	0.07973638334
2732	0.07972869442
2733	0.07971807299
2734	0.07970038558
2735	0.07969099564
2736	0.07967690056
2737	0.0796711824
2738	0.07965740765
2739	0.0796492534
2740	0.07963269394
2741	0.07962242682
2742	0.07961318513
2743	0.07959551353
2744	0.07957866424
2745	0.07956377083
2746	0.07955405451
2747	0.07954669807
2748	0.07953479885
2749	0.07951480357
2750	0.07950811326
2751	0.07949857443
2752	0.07948710503
2753	0.07947525594
2754	0.07946564729
2755	0.0794478734
2756	0.07943445854
2757	0.07942091099
2758	0.07940703678
2759	0.07939736336
2760	0.07938559145
2761	0.07937894647
2762	0.07937396408
2763	0.07936729255
2764	0.07936017641
2765	0.07934963498
2766	0.07933830167
2767	0.0793255165
2768	0.07932203909
2769	0.07930755776
2770	0.07929673949
2771	0.07928937091
2772	0.07927128668
2773	0.0792575168
2774	0.07925497584
2775	0.07924381092
2776	0.07922280643
2777	0.07921202931
2778	0.07920139606
2779	0.07918332683
2780	0.07917334912
2781	0.07915482072
2782	0.0791444003
2783	0.07913159717
2784	0.07911251644
2785	0.07909933682
2786	0.07907348326
2787	0.07905768524
2788	0.07904710399
2789	0.07903214782
2790	0.07901674096
2791	0.07900919601
2792	0.07899316068
2793	0.0789810308
2794	0.07896762088
2795	0.07895414989
2796	0.07893786536
2797	0.07892536679
2798	0.07891179134
2799	0.07890488877
2800	0.07890073097
2801	0.07889253383
2802	0.07888029511
2803	0.0788640227
2804	0.0788479895
2805	0.07884336486
2806	0.07883439897
2807	0.07882238661
2808	0.07881362463
2809	0.07880099243
2810	0.07879182905
2811	0.07877927585
2812	0.07876862964
2813	0.07875418008
2814	0.07874718044
2815	0.07873421672
2816	0.07872103009
2817	0.07870425902
2818	0.07870022694
2819	0.07868187579
2820	0.07866584972
2821	0.07865674187
2822	0.07864466762
2823	0.07863350294
2824	0.07862025842
2825	0.07860317264
2826	0.07859787379
2827	0.07858205316
2828	0.07856631223
2829	0.07855199635
2830	0.07854342618
2831	0.07853259344
2832	0.07851544904
2833	0.07849716259
2834	0.07848588728
2835	0.078473558
2836	0.07846332392
2837	0.07843905027
2838	0.07842886189
2839	0.07840491691
2840	0.07838708022
2841	0.07837700043
2842	0.07836726763
2843	0.07835514119
2844	0.07834850469
2845	0.07833131587
2846	0.07831662789
2847	0.07830365127
2848	0.07828548429
2849	0.07827883689
2850	0.07826908007
2851	0.07826285571
2852	0.07824723801
2853	0.07823940321
2854	0.07822616995
2855	0.07820771099
2856	0.07819206047
2857	0.07818700521
2858	0.07817148324
2859	0.07816061131
2860	0.07815132403
2861	0.07814205708
2862	0.07813343009
2863	0.07812658705
2864	0.07811456345
2865	0.07810551646
2866	0.07809367239
2867	0.07807989768
2868	0.07806757953
2869	0.07805018785
2870	0.07803604378
2871	0.07802505826
2872	0.07801186246
2873	0.07799682137
2874	0.07797858197
2875	0.07796560359
2876	0.0779536042
2877	0.07794422716
2878	0.07793438256
2879	0.07792137664
2880	0.07790852611
2881	0.07789926365
2882	0.07789487897
2883	0.07787534348
2884	0.07786337452
2885	0.07785123611
2886	0.07783266562
2887	0.07781500232
2888	0.07780129012
2889	0.07778484588
2890	0.0777697803
2891	0.07774605364
2892	0.07774237706
2893	0.07772314888
2894	0.07771102431
2895	0.07769248842
2896	0.07767928472
2897	0.07766372182
2898	0.07765029158
2899	0.07763694846
2900	0.07761521637
2901	0.07760880656
2902	0.07759516189
2903	0.07757869175
2904	0.07755814468
2905	0.07753951213
2906	0.07752590888
2907	0.07751982748
2908	0.07751087412
2909	0.07750249622
2910	0.07749209356
2911	0.07748002363
2912	0.07746710177
2913	0.07745451161
2914	0.07743749994
2915	0.07742985902
2916	0.07741616822
2917	0.07740096698
2918	0.07739086625
2919	0.07738199933
2920	0.07737678988
2921	0.07736900958
2922	0.07735750149
2923	0.0773445495
2924	0.077342035
2925	0.07732845604
2926	0.07731785742
2927	0.07730534715
2928	0.0772951129
2929	0.07728330766
2930	0.07726437265
2931	0.07724554855
2932	0.07722574534
2933	0.07721184812
2934	0.07720234854
2935	0.07718456299
2936	0.07717641413
2937	0.07716573245
2938	0.07714906253
2939	0.07713506089
2940	0.07712838182
2941	0.07711711351
2942	0.07710258199
2943	0.0770919042
2944	0.07708028959
2945	0.0770639268
2946	0.07705409884
2947	0.07704484491
2948	0.07703852581
2949	0.07702528136
2950	0.07701115221
2951	0.07699810454
2952	0.07698815582
2953	0.07698226971
2954	0.0769652338
2955	0.07695508795
2956	0.07694998595
2957	0.07693319418
2958	0.07692661356
2959	0.07691415075
2960	0.07689285308
2961	0.07687301898
2962	0.07686046555
2963	0.07685603037
2964	0.07684851424
2965	0.07683638004
2966	0.07682956903
2967	0.07682369728
2968	0.07681426737
2969	0.07680927173
2970	0.07679447895
2971	0.07678093018
2972	0.07676352727
2973	0.07675232147
2974	0.07674150487
2975	0.07672946349
2976	0.07671406742
2977	0.07669815049
2978	0.07668957897
2979	0.07667528221
2980	0.07666218422
2981	0.07665632308
2982	0.07664781492
2983	0.07663765213
2984	0.07661083623
2985	0.07660359216
2986	0.07659266064
2987	0.07657848333
2988	0.07656658275
2989	0.07655341957
2990	0.07654609293
2991	0.07653576387
2992	0.07652477187
2993	0.07651692791
2994	0.07650406888
2995	0.07648675135
2996	0.07647756129
2997	0.07645572245
2998	0.07642767043
2999	0.07641213487
3000	0.07639991823
3001	0.07638162213
3002	0.07636842971
3003	0.07635613152
3004	0.07634171954
3005	0.07632434269
3006	0.07630938843
3007	0.07629348659
3008	0.0762810808
3009	0.0762714546
3010	0.07626402148
3011	0.07625456145
3012	0.07624962044
3013	0.07623266141
3014	0.07622463565
3015	0.07621465434
3016	0.07620615204
3017	0.07619674016
3018	0.07619361335
3019	0.07618605657
3020	0.07617498754
3021	0.07616471234
3022	0.07614999948
3023	0.07614067184
3024	0.07612596941
3025	0.07611876159
3026	0.07611183669
3027	0.07609221465
3028	0.07607863116
3029	0.07606549483
3030	0.07604791418
3031	0.07602452477
3032	0.07601498606
3033	0.07600076425
3034	0.07599442657
3035	0.07598694134
3036	0.07597869695
3037	0.07596094074
3038	0.07593744698
3039	0.07592040071
3040	0.07590294092
3041	0.07589234739
3042	0.07588075727
3043	0.07586854321
3044	0.07585752135
3045	0.07583486337
3046	0.0758185183
3047	0.07580208008
3048	0.0757816131
3049	0.07577632508
3050	0.07576531966
3051	0.07575116986
3052	0.07573639366
3053	0.07572021389
3054	0.07570854141
3055	0.07569961901
3056	0.07569476312
3057	0.07568171738
3058	0.07567126118
3059	0.07566518865
3060	0.0756485369
3061	0.07563864594
3062	0.07562936581
3063	0.07561104498
3064	0.0756033197
3065	0.07559474787
3066	0.07558116088
3067	0.07556669921
3068	0.07555534141
3069	0.07554041057
3070	0.07553116578
3071	0.0755173445
3072	0.07550720321
3073	0.07549705577
3074	0.07548826739
3075	0.0754825469
3076	0.07547360014
3077	0.07545783071
3078	0.07544528652
3079	0.07543251241
3080	0.07541814373
3081	0.07539650891
3082	0.07538626424
3083	0.07537374561
3084	0.07536041925
3085	0.07535225
3086	0.07534057677
3087	0.07533056734
3088	0.07531172987
3089	0.07529604472
3090	0.07528651168
3091	0.07527664153
3092	0.07526497478
3093	0.07524611003
3094	0.07523921214
3095	0.0752334642
3096	0.07521284091
3097	0.07519301657
3098	0.07518440689
3099	0.07516375588
3100	0.07515208792
3101	0.07514669806
3102	0.07513527523
3103	0.07512460791
3104	0.07511561814
3105	0.075104009
3106	0.07509398974
3107	0.0750795998
3108	0.07507116174
3109	0.07505790531
3110	0.07504576381
3111	0.0750316323
3112	0.07501566355
3113	0.07501099279
3114	0.07500527711
3115	0.07499286649
3116	0.07498124372
3117	0.07496796831
3118	0.07495324388
3119	0.07494098006
3120	0.07493053857
3121	0.07491902141
3122	0.07490736122
3123	0.07489607164
3124	0.0748863564
3125	0.07487377805
3126	0.0748565078
3127	0.07484252525
3128	0.07482731233
3129	0.07480837354
3130	0.07479293
3131	0.07478325406
3132	0.07477009226
3133	0.07475703299
3134	0.07474995611
3135	0.07474283716
3136	0.07473305558
3137	0.07471923504
3138	0.07470786045
3139	0.07468820013
3140	0.07467775945
3141	0.07466618592
3142	0.07465242796
3143	0.07464296619
3144	0.07462903991
3145	0.07461638793
3146	0.07460625909
3147	0.07459453971
3148	0.07458131454
3149	0.07457137808
3150	0.07456152177
3151	0.07455464194
3152	0.07454545848
3153	0.07453454065
3154	0.07452433204
3155	0.07451361848
3156	0.07449555275
3157	0.07448623702
3158	0.07447526624
3159	0.07446409036
3160	0.07445037677
3161	0.07443766344
3162	0.0744299174
3163	0.07441354054
3164	0.07439777773
3165	0.07438163993
3166	0.0743743256
3167	0.07435553711
3168	0.074340089
3169	0.07433070836
3170	0.07432108081
3171	0.07430686063
3172	0.0742932523
3173	0.07427424133
3174	0.07425873626
3175	0.07424468092
3176	0.07423441393
3177	0.07422395182
3178	0.07421629459
3179	0.07419831011
3180	0.07418291026
3181	0.07417718219
3182	0.07416671478
3183	0.07415380331
3184	0.07414860194
3185	0.0741377309
3186	0.07413501718
3187	0.07412262423
3188	0.07411231968
3189	0.07410494335
3190	0.07409470734
3191	0.07408479398
3192	0.07407380685
3193	0.07406003329
3194	0.07404725628
3195	0.07404026899
3196	0.07402396374
3197	0.07401233245
3198	0.07400250342
3199	0.07399448714
3200	0.07398259319
3201	0.07396657869
3202	0.07394926944
3203	0.07393408959
3204	0.07392602867
3205	0.0739164107
3206	0.07390990739
3207	0.07389839758
3208	0.07388871242
3209	0.0738775795
3210	0.07386310953
3211	0.07385124901
3212	0.07384195494
3213	0.07382970536
3214	0.07381816759
3215	0.07380296873
3216	0.07378674853
3217	0.0737643527
3218	0.07375988551
3219	0.07374773887
3220	0.07373537102
3221	0.07372556086
3222	0.07372128777
3223	0.07371363159
3224	0.073703055
3225	0.07369586851
3226	0.07367956411
3227	0.07367391742
3228	0.0736629446
3229	0.07365719995
3230	0.07364850391
3231	0.07363681334
3232	0.07362306231
3233	0.07361448806
3234	0.07360408291
3235	0.07359277864
3236	0.07358329789
3237	0.07357381187
3238	0.07356039481
3239	0.07354665099
3240	0.07353699479
3241	0.07352573345
3242	0.07351444283
3243	0.07350291597
3244	0.07349223076
3245	0.07348349359
3246	0.07347315444
3247	0.07344547603
3248	0.07342866017
3249	0.07341818923
3250	0.07340600566
3251	0.07339781549
3252	0.0733881975
3253	0.07338089669
3254	0.07336881854
3255	0.07336479408
3256	0.07335503049
3257	0.07333597189
3258	0.07332719309
3259	0.07331728788
3260	0.07330463103
3261	0.07329277147
3262	0.07328425124
3263	0.07327265729
3264	0.07325932293
3265	0.07325023386
3266	0.0732380673
3267	0.0732194346
3268	0.0731998004
3269	0.0731936865
3270	0.07318167082
3271	0.07317541129
3272	0.07316526369
3273	0.07315620289
3274	0.07313923595
3275	0.07312944776
3276	0.07311908409
3277	0.07311330662
3278	0.07310477624
3279	0.0730822934
3280	0.07306900279
3281	0.07306021229
3282	0.0730558793
3283	0.0730337019
3284	0.07302854463
3285	0.07301180146
3286	0.0729954684
3287	0.07297965191
3288	0.0729682905
3289	0.07295461823
3290	0.07294205254
3291	0.07293287097
3292	0.07291556109
3293	0.07290390821
3294	0.07289187006
3295	0.07288773962
3296	0.07287933887
3297	0.0728671493
3298	0.07286211682
3299	0.07285260511
3300	0.07283380712
3301	0.07281806626
3302	0.07280272224
3303	0.07278492864
3304	0.07276952772
3305	0.07275166735
3306	0.07273877345
3307	0.07272577224
3308	0.07271500017
3309	0.07270425105
3310	0.07269518174
3311	0.07268548312
3312	0.07268060103
3313	0.07266766455
3314	0.07265973857
3315	0.07264481772
3316	0.07263719759
3317	0.0726260391
3318	0.0726157346
3319	0.07259803124
3320	0.07258997149
3321	0.07258123974
3322	0.07257357406
3323	0.07256247258
3324	0.072553859
3325	0.07254274196
3326	0.0725309599
3327	0.07251741862
3328	0.07250386685
3329	0.07249212492
3330	0.07248464247
3331	0.0724757486
3332	0.07246399036
3333	0.07245348029
3334	0.07243113513
3335	0.07242440861
3336	0.07241278265
3337	0.07240735469
3338	0.07239724679
3339	0.07238170079
3340	0.07237792514
3341	0.07237402371
3342	0.07236369897
3343	0.07234738374
3344	0.07232721439
3345	0.07231228032
3346	0.07230486217
3347	0.07229997069
3348	0.07227961443
3349	0.0722666754
3350	0.07226025315
3351	0.07225255896
3352	0.07224173864
3353	0.07222665861
3354	0.07221168805
3355	0.07220364051
3356	0.07218970953
3357	0.07218122563
3358	0.07217111241
3359	0.07215838184
3360	0.07214262501
3361	0.07213257932
3362	0.07211997566
3363	0.07211047281
3364	0.07210516302
3365	0.07209141855
3366	0.07207638236
3367	0.07206775524
3368	0.07205630556
3369	0.07204786738
3370	0.07203858204
3371	0.07202097192
3372	0.0720115013
3373	0.07200416709
3374	0.07198876816
3375	0.07197904247
3376	0.07196832197
3377	0.07195868793
3378	0.07194302257
3379	0.07193841562
3380	0.07193026017
3381	0.07192184375
3382	0.07191151481
3383	0.07190113959
3384	0.07189447527
3385	0.07188549004
3386	0.07187459895
3387	0.07186605064
3388	0.07184700926
3389	0.07184166376
3390	0.07183113351
3391	0.07182363811
3392	0.07181068352
3393	0.0717918933
3394	0.07177549301
3395	0.07176783182
3396	0.07176431308
3397	0.07175429499
3398	0.07173824643
3399	0.07172817778
3400	0.07171043842
3401	0.07170024613
3402	0.07168831081
3403	0.07167850307
3404	0.07166923162
3405	0.07165424725
3406	0.07163848331
3407	0.07163024303
3408	0.07161655256
3409	0.07160743341
3410	0.07159908688
3411	0.07158918605
3412	0.07157873184
3413	0.07156617103
3414	0.07155732135
3415	0.07153633163
3416	0.07152136852
3417	0.07151393623
3418	0.07149718898
3419	0.07148040775
3420	0.07146811788
3421	0.07145693453
3422	0.07144355327
3423	0.07143903859
3424	0.07143049469
3425	0.07141667666
3426	0.0714079503
3427	0.07139206502
3428	0.07137902849
3429	0.07136975274
3430	0.0713546901
3431	0.0713399714
3432	0.07132959238
3433	0.07131009562
3434	0.07130198099
3435	0.07129431796
3436	0.07128656747
3437	0.07127475276
3438	0.07126959938
3439	0.07125720896
3440	0.07124683457
3441	0.07123673111
3442	0.07122439153
3443	0.07121404464
3444	0.071203142
3445	0.07119086619
3446	0.07117978779
3447	0.07116873944
3448	0.0711573013
3449	0.07115018388
3450	0.07114378186
3451	0.07113384867
3452	0.07111795071
3453	0.07110465021
3454	0.07109221786
3455	0.07108234956
3456	0.07106495914
3457	0.07105759829
3458	0.07104476844
3459	0.07103384822
3460	0.07101409639
3461	0.07099842746
3462	0.07097937416
3463	0.07096814549
3464	0.07095865641
3465	0.07095350611
3466	0.07094268973
3467	0.07093555967
3468	0.07092672748
3469	0.07091555963
3470	0.07090509807
3471	0.07089269852
3472	0.07088521027
3473	0.07088032496
3474	0.0708720183
3475	0.07086608511
3476	0.07085927028
3477	0.07084832413
3478	0.0708397122
3479	0.07082394733
3480	0.07081672778
3481	0.07080676266
3482	0.07080400262
3483	0.07079268212
3484	0.0707784053
3485	0.07077196015
3486	0.07076627687
3487	0.07075411108
3488	0.07074202245
3489	0.07072959337
3490	0.07071894092
3491	0.07070470134
3492	0.07069284654
3493	0.07068598107
3494	0.07067093466
3495	0.07065111041
3496	0.07063835877
3497	0.07063466417
3498	0.07062324718
3499	0.07060457261
3500	0.07059435041
3501	0.07058198197
3502	0.07057700553
3503	0.07056575054
3504	0.07055489105
3505	0.07054615235
3506	0.07053610338
3507	0.07053023073
3508	0.07052186786
3509	0.07051103045
3510	0.07050561406
3511	0.07049486162
3512	0.07047157862
3513	0.07045912997
3514	0.07044389204
3515	0.07043004797
3516	0.07042043705
3517	0.07040666571
3518	0.07039905583
3519	0.07039280287
3520	0.07037832894
3521	0.07037162783
3522	0.07035951021
3523	0.07034510323
3524	0.07033693077
3525	0.07033183215
3526	0.07031288917
3527	0.07030624594
3528	0.07030176752
3529	0.07028214088
3530	0.0702690479
3531	0.07026420125
3532	0.07025976753
3533	0.07025066541
3534	0.07023666845
3535	0.07022577606
3536	0.07021409604
3537	0.07020300813
3538	0.07019775477
3539	0.07019284373
3540	0.0701881964
3541	0.0701781277
3542	0.07017017985
3543	0.07015918107
3544	0.0701451057
3545	0.07013506784
3546	0.07012684478
3547	0.07011619076
3548	0.07010525646
3549	0.07009261718
3550	0.07007848117
3551	0.07006188641
3552	0.07004926534
3553	0.07003321049
3554	0.07002467306
3555	0.07001170527
3556	0.0700019298
3557	0.06998876689
3558	0.06998009916
3559	0.06996091982
3560	0.06994581939
3561	0.06993666064
3562	0.06992807714
3563	0.06991554842
3564	0.06989967487
3565	0.06988887687
3566	0.06987491331
3567	0.06986173155
3568	0.06985487957
3569	0.06984275578
3570	0.06983306791
3571	0.06981494155
3572	0.06980639391
3573	0.06980022586
3574	0.06979190303
3575	0.06977885393
3576	0.0697645521
3577	0.06975169619
3578	0.06974302241
3579	0.06972744022
3580	0.06971443441
3581	0.06970504073
3582	0.06968580018
3583	0.0696712052
3584	0.06966697509
3585	0.06965761878
3586	0.06964049608
3587	0.06962526207
3588	0.06961712166
3589	0.06960841433
3590	0.0695994454
3591	0.06957790798
3592	0.0695660351
3593	0.06955906011
3594	0.06955001147
3595	0.06954056643
3596	0.06952997303
3597	0.06951831789
3598	0.06950916519
3599	0.06950139488
3600	0.06949440698
3601	0.06947574009
3602	0.06946093607
3603	0.06945394185
3604	0.06943617653
3605	0.06942754166
3606	0.06941739714
3607	0.06940987835
3608	0.0694009297
3609	0.06939216119
3610	0.0693824674
3611	0.06937491097
3612	0.06936680321
3613	0.06935680944
3614	0.06934671694
3615	0.06933854235
3616	0.06932898343
3617	0.06931692039
3618	0.06930688041
3619	0.06929242623
3620	0.06928221846
3621	0.06927096471
3622	0.0692560093
3623	0.06924227544
3624	0.06923351826
3625	0.0692170483
3626	0.06920720201
3627	0.0691902014
3628	0.0691867364
3629	0.0691784141
3630	0.06917234292
3631	0.06916786029
3632	0.06915815568
3633	0.06914382981
3634	0.06913594338
3635	0.06912702305
3636	0.06911443425
3637	0.06910654925
3638	0.06910041231
3639	0.06909158494
3640	0.06907806443
3641	0.06906887473
3642	0.06905540822
3643	0.06904360131
3644	0.06903580427
3645	0.06902580802
3646	0.06900946517
3647	0.06900580507
3648	0.06899685422
3649	0.06898816062
3650	0.06897597897
3651	0.0689671166
3652	0.06895816865
3653	0.06894964904
3654	0.06893058706
3655	0.06891851042
3656	0.06890426105
3657	0.06889134418
3658	0.0688790589
3659	0.06886918306
3660	0.06886059944
3661	0.06884865918
3662	0.06884331067
3663	0.06882897995
3664	0.068817386
3665	0.06880833602
3666	0.06879765578
3667	0.06878566887
3668	0.06877622112
3669	0.06876443389
3670	0.06875376425
3671	0.06874759377
3672	0.06873573862
3673	0.06872637693
3674	0.06872222702
3675	0.06871293043
3676	0.0687102861
3677	0.06870247124
3678	0.06869034463
3679	0.06867959726
3680	0.06866511632
3681	0.06865079474
3682	0.06864407398
3683	0.06863550569
3684	0.06862580623
3685	0.06860948978
3686	0.06860105127
3687	0.06858987939
3688	0.06858123439
3689	0.06857041388
3690	0.06856261626
3691	0.06854218792
3692	0.06853821736
3693	0.06853145696
3694	0.06852463117
3695	0.06851480602
3696	0.06850252843
3697	0.06849105061
3698	0.06848074016
3699	0.06846715043
3700	0.06845552131
3701	0.06844691536
3702	0.06844482857
3703	0.06843816837
3704	0.06842390522
3705	0.06841067006
3706	0.06840133572
3707	0.06838947341
3708	0.06837626162
3709	0.06836841196
3710	0.06835352157
3711	0.06834094239
3712	0.06833056299
3713	0.06832110868
3714	0.0683064698
3715	0.06828954922
3716	0.06827405221
3717	0.06826643801
3718	0.06825033471
3719	0.06823781045
3720	0.06822887545
3721	0.06822375825
3722	0.06821398859
3723	0.06819512769
3724	0.06818833968
3725	0.06818230246
3726	0.06816757089
3727	0.06815434701
3728	0.06814453693
3729	0.06813435983
3730	0.06812481919
3731	0.06811681342
3732	0.06811081217
3733	0.06809670674
3734	0.06808559437
3735	0.0680761844
3736	0.06806189845
3737	0.06804673533
3738	0.06803217709
3739	0.06802273566
3740	0.06801916769
3741	0.06801164324
3742	0.06799425133
3743	0.06798318628
3744	0.06797845247
3745	0.06796572192
3746	0.06794873614
3747	0.06793194616
3748	0.06791836343
3749	0.06790522901
3750	0.06790201944
3751	0.06788911251
3752	0.06788369098
3753	0.06787573404
3754	0.06786136843
3755	0.06785559722
3756	0.06784392265
3757	0.06783185388
3758	0.06781892247
3759	0.06780832362
3760	0.0677993301
3761	0.06779428115
3762	0.06778082291
3763	0.06776608619
3764	0.06776009383
3765	0.06775415572
3766	0.06774622887
3767	0.06773675943
3768	0.06772111729
3769	0.06771355388
3770	0.06770397738
3771	0.06769602134
3772	0.06769017124
3773	0.0676697339
3774	0.06765822677
3775	0.06764980718
3776	0.06763740745
3777	0.06762376219
3778	0.06761589888
3779	0.06760766465
3780	0.06759759439
3781	0.06758617311
3782	0.06757938981
3783	0.06756580383
3784	0.06755441963
3785	0.06754430929
3786	0.06753824344
3787	0.06752478155
3788	0.06751627164
3789	0.06750747831
3790	0.06749574416
3791	0.0674870341
3792	0.06748074386
3793	0.06747233781
3794	0.06746508794
3795	0.06745675436
3796	0.06744498559
3797	0.06743922208
3798	0.06742936819
3799	0.06741856404
3800	0.06739539821
3801	0.06738435661
3802	0.06737275199
3803	0.06735129126
3804	0.06734231209
3805	0.06733446187
3806	0.06732307814
3807	0.06731380917
3808	0.06730196591
3809	0.06729187004
3810	0.06727686054
3811	0.06727289643
3812	0.06726573959
3813	0.06725829977
3814	0.06725226164
3815	0.06724038006
3816	0.06723383443
3817	0.06722864605
3818	0.06721300978
3819	0.06719560223
3820	0.06718825303
3821	0.06717756261
3822	0.06716829616
3823	0.0671627909
3824	0.06715417235
3825	0.06714612219
3826	0.06713316811
3827	0.06712091066
3828	0.06710983132
3829	0.06710398325
3830	0.06709869101
3831	0.06708700002
3832	0.06707978247
3833	0.06706381368
3834	0.06705542069
3835	0.06704725963
3836	0.06703820033
3837	0.06702898933
3838	0.06701977514
3839	0.06701257938
3840	0.06700918427
3841	0.06700270249
3842	0.06699549867
3843	0.06698831724
3844	0.06697767755
3845	0.06697121714
3846	0.06695754452
3847	0.06694640626
3848	0.06693346742
3849	0.06692001616
3850	0.06690578234
3851	0.06689814183
3852	0.0668889638
3853	0.06687860022
3854	0.0668696858
3855	0.06685889191
3856	0.06684579156
3857	0.06683500195
3858	0.06682190858
3859	0.06681050891
3860	0.06680269905
3861	0.06678646735
3862	0.06677253558
3863	0.06676529339
3864	0.06675413122
3865	0.06674866548
3866	0.06673814096
3867	0.06673137754
3868	0.06671490782
3869	0.0667053502
3870	0.06669635681
3871	0.06668738828
3872	0.0666780984
3873	0.06667057868
3874	0.06665538219
3875	0.0666447388
3876	0.06663267173
3877	0.06662739151
3878	0.0666155385
3879	0.06660578478
3880	0.06659524367
3881	0.06658632237
3882	0.06657481413
3883	0.06656246232
3884	0.06654982791
3885	0.06654253737
3886	0.06653393722
3887	0.06652863179
3888	0.06651837201
3889	0.06651488543
3890	0.06650570535
3891	0.06649232597
3892	0.06647572747
3893	0.06646511873
3894	0.06645575665
3895	0.06644853161
3896	0.06644060396
3897	0.06642320668
3898	0.06640650646
3899	0.0663969404
3900	0.06638744773
3901	0.06637845727
3902	0.06636793372
3903	0.06636197253
3904	0.06635733264
3905	0.06634579507
3906	0.06633526453
3907	0.06632328028
3908	0.06631351085
3909	0.06630717355
3910	0.06630238996
3911	0.06629050437
3912	0.06627956366
3913	0.06627034667
3914	0.0662590753
3915	0.06624580325
3916	0.06623536486
3917	0.0662289353
3918	0.06622451756
3919	0.06621508745
3920	0.06620530703
3921	0.0661919259
3922	0.06618317908
3923	0.06617271309
3924	0.06616810609
3925	0.06615840012
3926	0.06615058724
3927	0.06613225997
3928	0.06612219484
3929	0.06611744251
3930	0.06610658386
3931	0.06609824102
3932	0.06608598777
3933	0.0660738882
3934	0.06606596128
3935	0.06605285798
3936	0.06604218111
3937	0.06602588154
3938	0.0660183872
3939	0.06601400313
3940	0.06600037426
3941	0.06599317079
3942	0.06598039845
3943	0.06596910413
3944	0.06596168358
3945	0.06595482406
3946	0.06594635727
3947	0.06593786582
3948	0.06592599024
3949	0.06592087412
3950	0.06590835583
3951	0.0659007009
3952	0.0658937916
3953	0.06588839325
3954	0.06587920937
3955	0.06587397968
3956	0.06586174736
3957	0.06585480851
3958	0.0658384201
3959	0.0658345842
3960	0.06582807514
3961	0.06581806242
3962	0.06581329879
3963	0.06580690133
3964	0.0657990596
3965	0.06578813422
3966	0.06578029861
3967	0.0657644608
3968	0.06575125186
3969	0.06573955644
3970	0.06572901336
3971	0.0657158969
3972	0.06570284935
3973	0.06569403401
3974	0.06568738092
3975	0.06567866978
3976	0.06567002542
3977	0.06566311741
3978	0.06565039545
3979	0.06564537789
3980	0.0656354019
3981	0.06562744618
3982	0.0656191233
3983	0.06560609867
3984	0.06559501231
3985	0.06558551704
3986	0.06557115512
3987	0.06556381709
3988	0.0655562966
