iter	Passed	Remaining
1839	1149	5096
1840	1149	5095
1841	1150	5095
1842	1151	5095
1843	1151	5094
1844	1152	5093
1845	1152	5092
1846	1153	5092
1847	1154	5091
1848	1154	5090
1849	1155	5089
1850	1155	5088
1851	1156	5089
1852	1157	5088
1853	1158	5088
1854	1158	5087
1855	1159	5087
1856	1160	5087
1857	1160	5086
1858	1161	5085
1859	1161	5084
1860	1162	5082
1861	1162	5081
1862	1163	5080
1863	1163	5079
1864	1164	5078
1865	1164	5076
1866	1165	5075
1867	1165	5074
1868	1166	5073
1869	1166	5072
1870	1167	5070
1871	1167	5070
1872	1168	5069
1873	1168	5068
1874	1169	5068
1875	1170	5067
1876	1171	5067
1877	1171	5067
1878	1172	5066
1879	1172	5066
1880	1173	5065
1881	1174	5064
1882	1174	5063
1883	1174	5061
1884	1175	5060
1885	1176	5060
1886	1176	5058
1887	1177	5057
1888	1177	5057
1889	1178	5056
1890	1178	5055
1891	1179	5054
1892	1179	5053
1893	1180	5051
1894	1180	5050
1895	1181	5049
1896	1182	5049
1897	1182	5048
1898	1183	5047
1899	1183	5046
1900	1184	5045
1901	1184	5044
1902	1185	5042
1903	1185	5042
1904	1186	5041
1905	1187	5040
1906	1187	5039
1907	1188	5039
1908	1188	5038
1909	1189	5037
1910	1189	5036
1911	1190	5034
1912	1190	5033
1913	1191	5032
1914	1191	5031
1915	1192	5031
1916	1193	5030
1917	1193	5029
1918	1194	5028
1919	1194	5027
1920	1195	5027
1921	1195	5026
1922	1196	5025
1923	1197	5024
1924	1197	5024
1925	1198	5023
1926	1198	5022
1927	1199	5021
1928	1200	5020
1929	1200	5019
1930	1201	5019
1931	1201	5018
1932	1202	5018
1933	1202	5017
1934	1203	5017
1935	1204	5016
1936	1204	5015
1937	1205	5014
1938	1206	5014
1939	1206	5013
1940	1207	5012
1941	1207	5012
1942	1208	5011
1943	1208	5009
1944	1209	5008
1945	1209	5007
1946	1210	5006
1947	1211	5006
1948	1211	5005
1949	1212	5005
1950	1212	5004
1951	1213	5003
1952	1214	5004
1953	1215	5004
1954	1215	5003
1955	1216	5002
1956	1216	5001
1957	1217	5000
1958	1217	4999
1959	1218	4998
1960	1219	4998
1961	1219	4997
1962	1220	4996
1963	1220	4994
1964	1221	4994
1965	1221	4993
1966	1222	4991
1967	1222	4990
1968	1223	4989
1969	1223	4988
1970	1224	4987
1971	1224	4986
1972	1225	4986
1973	1226	4986
1974	1227	4986
1975	1227	4985
1976	1228	4984
1977	1228	4984
1978	1229	4983
1979	1230	4983
1980	1231	4983
1981	1231	4983
1982	1232	4983
1983	1233	4982
1984	1233	4981
1985	1234	4980
1986	1234	4979
1987	1235	4978
1988	1235	4977
1989	1236	4976
1990	1236	4975
1991	1237	4975
1992	1238	4974
1993	1239	4974
1994	1239	4974
1995	1240	4973
1996	1240	4973
1997	1241	4972
1998	1242	4971
1999	1242	4970
2000	1243	4970
2001	1243	4969
2002	1244	4968
2003	1245	4967
2004	1245	4966
2005	1246	4965
2006	1246	4964
2007	1247	4963
2008	1247	4962
2009	1248	4962
2010	1248	4961
2011	1249	4961
2012	1250	4961
2013	1251	4960
2014	1251	4960
2015	1252	4960
2016	1253	4959
2017	1253	4958
2018	1254	4957
2019	1254	4956
2020	1255	4955
2021	1255	4955
2022	1256	4954
2023	1256	4953
2024	1257	4953
2025	1258	4952
2026	1259	4952
2027	1259	4952
2028	1260	4951
2029	1260	4950
2030	1261	4949
2031	1262	4950
2032	1262	4949
2033	1263	4948
2034	1264	4947
2035	1264	4946
2036	1265	4946
2037	1265	4945
2038	1266	4944
2039	1267	4944
2040	1267	4944
2041	1268	4943
2042	1268	4942
2043	1269	4941
2044	1269	4940
2045	1270	4939
2046	1270	4937
2047	1271	4936
2048	1272	4936
2049	1273	4937
2050	1274	4937
2051	1274	4936
2052	1275	4936
2053	1276	4936
2054	1276	4935
2055	1277	4935
2056	1278	4935
2057	1278	4934
2058	1279	4934
2059	1280	4936
2060	1281	4936
2061	1282	4935
2062	1282	4935
2063	1283	4934
2064	1284	4934
2065	1284	4934
2066	1285	4933
2067	1285	4932
2068	1286	4931
2069	1287	4930
2070	1287	4930
2071	1288	4930
2072	1289	4930
2073	1290	4929
2074	1290	4929
2075	1291	4929
2076	1292	4929
2077	1292	4928
2078	1293	4927
2079	1294	4927
2080	1294	4926
2081	1295	4925
2082	1295	4924
2083	1296	4924
2084	1296	4923
2085	1297	4922
2086	1297	4921
2087	1298	4920
2088	1299	4919
2089	1299	4918
2090	1300	4918
2091	1301	4918
2092	1301	4917
2093	1302	4916
2094	1302	4916
2095	1303	4915
2096	1303	4914
2097	1304	4914
2098	1305	4914
2099	1306	4914
2100	1306	4913
2101	1307	4913
2102	1308	4912
2103	1308	4912
2104	1309	4911
2105	1309	4910
2106	1310	4909
2107	1311	4908
2108	1311	4907
2109	1312	4906
2110	1312	4905
2111	1313	4904
2112	1313	4902
2113	1314	4901
2114	1314	4900
2115	1314	4899
2116	1315	4897
2117	1315	4896
2118	1316	4895
2119	1316	4894
2120	1317	4893
2121	1317	4892
2122	1318	4890
2123	1318	4889
2124	1319	4888
2125	1319	4887
2126	1320	4887
2127	1320	4886
2128	1321	4885
2129	1322	4885
2130	1322	4884
2131	1323	4883
2132	1323	4882
2133	1324	4882
2134	1325	4881
2135	1325	4880
2136	1326	4879
2137	1326	4879
2138	1327	4878
2139	1328	4878
2140	1328	4877
2141	1329	4877
2142	1330	4876
2143	1330	4876
2144	1331	4875
2145	1331	4874
2146	1332	4872
2147	1332	4871
2148	1333	4871
2149	1333	4870
2150	1334	4869
2151	1334	4868
2152	1335	4867
2153	1335	4866
2154	1336	4866
2155	1337	4865
2156	1338	4865
2157	1339	4866
2158	1339	4866
2159	1340	4866
2160	1341	4866
2161	1342	4865
2162	1342	4864
2163	1343	4863
2164	1343	4862
2165	1344	4861
2166	1344	4859
2167	1345	4858
2168	1345	4857
2169	1346	4857
2170	1346	4856
2171	1347	4855
2172	1347	4853
2173	1348	4852
2174	1348	4851
2175	1349	4851
2176	1349	4850
2177	1350	4849
2178	1350	4848
2179	1351	4846
2180	1351	4845
2181	1352	4844
2182	1352	4843
2183	1353	4842
2184	1353	4842
2185	1354	4841
2186	1355	4840
2187	1355	4840
2188	1356	4839
2189	1356	4838
2190	1357	4837
2191	1357	4836
2192	1358	4835
2193	1358	4834
2194	1359	4833
2195	1359	4832
2196	1360	4831
2197	1360	4830
2198	1361	4829
2199	1361	4827
2200	1362	4826
2201	1362	4825
2202	1363	4825
2203	1363	4824
2204	1364	4823
2205	1365	4822
2206	1365	4821
2207	1366	4821
2208	1366	4820
2209	1367	4820
2210	1368	4819
2211	1368	4818
2212	1369	4817
2213	1369	4816
2214	1370	4815
2215	1370	4815
2216	1371	4814
2217	1371	4813
2218	1372	4812
2219	1373	4811
2220	1373	4812
2221	1374	4811
2222	1375	4811
2223	1375	4810
2224	1376	4808
2225	1376	4807
2226	1377	4806
2227	1377	4805
2228	1378	4804
2229	1378	4803
2230	1379	4802
2231	1379	4801
2232	1379	4800
2233	1380	4800
2234	1381	4800
2235	1382	4799
2236	1382	4798
2237	1383	4797
2238	1383	4796
2239	1384	4795
2240	1385	4795
2241	1385	4795
2242	1386	4795
2243	1387	4794
2244	1387	4793
2245	1388	4792
2246	1388	4791
2247	1389	4790
2248	1389	4790
2249	1390	4789
2250	1391	4789
2251	1392	4789
2252	1392	4788
2253	1393	4788
2254	1394	4788
2255	1394	4787
2256	1395	4786
2257	1395	4785
2258	1396	4785
2259	1397	4784
2260	1397	4784
2261	1398	4783
2262	1398	4782
2263	1399	4782
2264	1400	4781
2265	1400	4781
2266	1401	4781
2267	1402	4780
2268	1402	4779
2269	1403	4779
2270	1404	4778
2271	1404	4777
2272	1405	4777
2273	1406	4777
2274	1406	4777
2275	1407	4776
2276	1408	4775
2277	1408	4775
2278	1409	4774
2279	1409	4773
2280	1410	4773
2281	1411	4772
2282	1411	4771
2283	1412	4770
2284	1412	4769
2285	1413	4769
2286	1413	4768
2287	1414	4767
2288	1415	4767
2289	1415	4767
2290	1416	4766
2291	1417	4765
2292	1417	4764
2293	1418	4764
2294	1419	4764
2295	1419	4763
2296	1420	4763
2297	1420	4762
2298	1421	4762
2299	1422	4762
2300	1423	4761
2301	1423	4760
2302	1424	4760
2303	1424	4759
2304	1425	4759
2305	1426	4758
2306	1426	4758
2307	1427	4756
2308	1427	4755
2309	1428	4754
2310	1428	4753
2311	1429	4752
2312	1429	4751
2313	1430	4751
2314	1431	4750
2315	1431	4749
2316	1432	4749
2317	1432	4748
2318	1433	4747
2319	1433	4746
2320	1434	4745
2321	1435	4745
2322	1435	4744
2323	1436	4744
2324	1437	4744
2325	1437	4743
2326	1438	4742
2327	1438	4742
2328	1439	4741
2329	1439	4740
2330	1440	4739
2331	1441	4738
2332	1441	4737
2333	1442	4737
2334	1442	4736
2335	1443	4735
2336	1444	4735
2337	1444	4734
2338	1445	4733
2339	1445	4731
2340	1446	4730
2341	1446	4729
2342	1446	4728
2343	1447	4727
2344	1448	4726
2345	1448	4726
2346	1450	4728
2347	1450	4727
2348	1451	4726
2349	1451	4725
2350	1452	4724
2351	1452	4724
2352	1453	4723
2353	1453	4722
2354	1454	4721
2355	1455	4721
2356	1455	4720
2357	1456	4720
2358	1457	4719
2359	1457	4719
2360	1458	4718
2361	1458	4717
2362	1459	4716
2363	1459	4715
2364	1460	4714
2365	1460	4713
2366	1461	4712
2367	1461	4711
2368	1462	4711
2369	1463	4710
2370	1463	4709
2371	1464	4708
2372	1464	4708
2373	1465	4707
2374	1465	4706
2375	1466	4705
2376	1467	4705
2377	1468	4706
2378	1468	4705
2379	1469	4704
2380	1470	4704
2381	1470	4704
2382	1471	4703
2383	1472	4703
2384	1473	4703
2385	1473	4702
2386	1474	4703
2387	1475	4702
2388	1476	4702
2389	1476	4701
2390	1477	4701
2391	1478	4700
2392	1478	4700
2393	1479	4699
2394	1479	4698
2395	1480	4698
2396	1481	4698
2397	1481	4697
2398	1482	4697
2399	1483	4696
2400	1483	4696
2401	1484	4696
2402	1486	4698
2403	1486	4697
2404	1487	4696
2405	1487	4695
2406	1488	4695
2407	1488	4694
2408	1489	4693
2409	1489	4691
2410	1490	4690
2411	1490	4689
2412	1491	4688
2413	1491	4687
2414	1492	4686
2415	1492	4685
2416	1493	4684
2417	1493	4683
2418	1494	4682
2419	1494	4681
2420	1495	4680
2421	1495	4679
2422	1496	4678
2423	1496	4677
2424	1497	4676
2425	1497	4675
2426	1498	4675
2427	1498	4674
2428	1499	4673
2429	1500	4672
2430	1500	4671
2431	1500	4670
2432	1501	4669
2433	1501	4668
2434	1502	4667
2435	1503	4667
2436	1503	4666
2437	1504	4665
2438	1504	4664
2439	1505	4663
2440	1505	4663
2441	1506	4662
2442	1506	4661
2443	1507	4659
2444	1507	4658
2445	1508	4657
2446	1508	4656
2447	1509	4656
2448	1509	4655
2449	1510	4654
2450	1510	4653
2451	1511	4652
2452	1511	4651
2453	1512	4650
2454	1512	4649
2455	1513	4648
2456	1513	4647
2457	1514	4646
2458	1514	4645
2459	1515	4644
2460	1516	4644
2461	1516	4644
2462	1517	4643
2463	1517	4642
2464	1518	4641
2465	1519	4641
2466	1519	4640
2467	1520	4640
2468	1520	4639
2469	1521	4638
2470	1522	4637
2471	1522	4636
2472	1523	4636
2473	1523	4635
2474	1524	4634
2475	1524	4633
2476	1525	4632
2477	1525	4631
2478	1526	4631
2479	1527	4630
2480	1527	4629
2481	1528	4628
2482	1528	4627
2483	1529	4627
2484	1529	4626
2485	1530	4625
2486	1531	4625
2487	1531	4624
2488	1532	4623
2489	1532	4623
2490	1533	4622
2491	1534	4622
2492	1534	4621
2493	1535	4620
2494	1535	4620
2495	1536	4619
2496	1536	4618
2497	1537	4617
2498	1538	4616
2499	1538	4616
2500	1539	4615
2501	1539	4614
2502	1540	4613
2503	1540	4612
2504	1541	4611
2505	1541	4611
2506	1542	4610
2507	1543	4609
2508	1543	4608
2509	1543	4607
2510	1544	4606
2511	1545	4605
2512	1545	4604
2513	1546	4603
2514	1546	4603
2515	1547	4602
2516	1547	4601
2517	1548	4600
2518	1548	4600
2519	1549	4599
2520	1550	4599
2521	1550	4598
2522	1551	4598
2523	1552	4597
2524	1552	4596
2525	1553	4595
2526	1553	4595
2527	1554	4594
2528	1555	4594
2529	1555	4594
2530	1556	4593
2531	1557	4592
2532	1557	4591
2533	1558	4591
2534	1559	4591
2535	1559	4590
2536	1560	4589
2537	1560	4589
2538	1561	4588
2539	1562	4587
2540	1562	4587
2541	1563	4587
2542	1564	4586
2543	1564	4585
2544	1565	4585
2545	1566	4585
2546	1566	4584
2547	1567	4583
2548	1567	4583
2549	1568	4582
2550	1569	4582
2551	1570	4582
2552	1570	4582
2553	1571	4581
2554	1571	4580
2555	1572	4579
2556	1573	4579
2557	1573	4579
2558	1574	4578
2559	1575	4577
2560	1575	4577
2561	1576	4576
2562	1577	4576
2563	1577	4575
2564	1578	4574
2565	1578	4573
2566	1579	4572
2567	1580	4572
2568	1580	4572
2569	1581	4572
2570	1582	4572
2571	1583	4572
2572	1583	4571
2573	1584	4571
2574	1584	4570
2575	1585	4569
2576	1586	4568
2577	1586	4568
2578	1587	4567
2579	1588	4567
2580	1588	4566
2581	1589	4565
2582	1589	4564
2583	1590	4564
2584	1590	4563
2585	1591	4562
2586	1592	4562
2587	1592	4561
2588	1593	4560
2589	1593	4559
2590	1594	4559
2591	1595	4558
2592	1595	4558
2593	1596	4557
2594	1596	4556
2595	1597	4555
2596	1597	4555
2597	1598	4554
2598	1599	4554
2599	1600	4553
2600	1600	4553
2601	1601	4552
2602	1601	4551
2603	1602	4551
2604	1603	4550
2605	1603	4550
2606	1604	4549
2607	1605	4549
2608	1605	4549
2609	1606	4548
2610	1607	4547
2611	1607	4547
2612	1608	4546
2613	1608	4545
2614	1609	4544
2615	1609	4543
2616	1610	4543
2617	1610	4542
2618	1611	4541
2619	1612	4540
2620	1612	4540
2621	1613	4539
2622	1613	4538
2623	1614	4538
2624	1615	4537
2625	1615	4537
2626	1616	4536
2627	1617	4536
2628	1617	4535
2629	1618	4534
2630	1618	4533
2631	1619	4533
2632	1620	4532
2633	1620	4532
2634	1621	4532
2635	1622	4531
2636	1623	4531
2637	1623	4530
2638	1624	4530
2639	1624	4529
2640	1625	4528
2641	1625	4528
2642	1626	4527
2643	1627	4526
2644	1627	4525
2645	1628	4524
2646	1628	4524
2647	1629	4523
2648	1629	4522
2649	1630	4521
2650	1630	4520
2651	1631	4519
2652	1631	4519
2653	1632	4518
2654	1632	4517
2655	1633	4516
2656	1634	4516
2657	1634	4515
2658	1635	4514
2659	1635	4513
2660	1636	4512
2661	1636	4511
2662	1637	4510
2663	1637	4510
2664	1638	4509
2665	1638	4508
2666	1639	4508
2667	1640	4507
2668	1640	4506
2669	1641	4506
2670	1641	4505
2671	1642	4504
2672	1643	4504
2673	1643	4503
2674	1644	4502
2675	1644	4501
2676	1645	4501
2677	1645	4500
2678	1646	4499
2679	1647	4499
2680	1647	4498
2681	1648	4497
2682	1649	4497
2683	1649	4496
2684	1650	4496
2685	1651	4495
2686	1651	4495
2687	1652	4496
2688	1653	4495
2689	1654	4494
2690	1654	4494
2691	1655	4493
2692	1656	4493
2693	1656	4492
2694	1657	4491
2695	1657	4491
2696	1658	4490
2697	1659	4490
2698	1659	4489
2699	1660	4489
2700	1660	4488
2701	1661	4487
2702	1662	4487
2703	1662	4486
2704	1663	4485
2705	1663	4484
2706	1664	4484
2707	1664	4483
2708	1665	4482
2709	1665	4481
2710	1666	4480
2711	1667	4480
2712	1667	4479
2713	1668	4478
2714	1668	4477
2715	1669	4476
2716	1670	4476
2717	1671	4477
2718	1671	4476
2719	1672	4475
2720	1672	4475
2721	1673	4474
2722	1673	4473
2723	1674	4472
2724	1674	4471
2725	1675	4470
2726	1676	4470
2727	1676	4469
2728	1677	4469
2729	1678	4468
2730	1678	4467
2731	1679	4467
2732	1679	4466
2733	1680	4466
2734	1680	4465
2735	1681	4464
2736	1682	4464
2737	1682	4463
2738	1683	4463
2739	1684	4462
2740	1684	4461
2741	1685	4460
2742	1685	4460
2743	1686	4459
2744	1687	4458
2745	1687	4457
2746	1688	4456
2747	1688	4456
2748	1689	4455
2749	1689	4454
2750	1690	4454
2751	1691	4454
2752	1691	4453
2753	1692	4453
2754	1693	4452
2755	1693	4451
2756	1694	4451
2757	1695	4451
2758	1695	4450
2759	1696	4450
2760	1696	4449
2761	1697	4448
2762	1698	4447
2763	1698	4447
2764	1699	4446
2765	1700	4446
2766	1700	4445
2767	1701	4445
2768	1701	4444
2769	1702	4443
2770	1702	4442
2771	1703	4441
2772	1703	4440
2773	1704	4441
2774	1705	4440
2775	1706	4439
2776	1706	4438
2777	1707	4438
2778	1707	4437
2779	1708	4436
2780	1709	4436
2781	1709	4435
2782	1710	4435
2783	1710	4434
2784	1711	4433
2785	1711	4432
2786	1712	4432
2787	1712	4431
2788	1713	4430
2789	1714	4429
2790	1714	4429
2791	1715	4428
2792	1716	4428
2793	1716	4427
2794	1717	4426
2795	1717	4425
2796	1718	4425
2797	1718	4424
2798	1719	4423
2799	1719	4422
2800	1720	4422
2801	1721	4421
2802	1721	4420
2803	1722	4419
2804	1722	4418
2805	1722	4417
2806	1723	4416
2807	1724	4416
2808	1724	4415
2809	1725	4414
2810	1725	4413
2811	1726	4413
2812	1727	4412
2813	1727	4412
2814	1728	4411
2815	1728	4410
2816	1729	4409
2817	1729	4408
2818	1730	4407
2819	1730	4406
2820	1731	4405
2821	1731	4404
2822	1732	4404
2823	1732	4403
2824	1733	4403
2825	1734	4402
2826	1734	4401
2827	1735	4401
2828	1736	4400
2829	1736	4399
2830	1737	4398
2831	1737	4398
2832	1738	4398
2833	1739	4397
2834	1739	4397
2835	1740	4397
2836	1741	4396
2837	1742	4396
2838	1742	4396
2839	1743	4395
2840	1744	4394
2841	1744	4395
2842	1745	4394
2843	1746	4394
2844	1746	4393
2845	1747	4392
2846	1748	4391
2847	1748	4391
2848	1749	4390
2849	1749	4389
2850	1750	4388
2851	1750	4387
2852	1751	4386
2853	1751	4386
2854	1752	4385
2855	1752	4384
2856	1753	4383
2857	1753	4383
2858	1754	4382
2859	1755	4381
2860	1755	4381
2861	1756	4380
2862	1756	4379
2863	1757	4379
2864	1758	4378
2865	1758	4377
2866	1759	4377
2867	1759	4376
2868	1760	4375
2869	1760	4374
2870	1761	4373
2871	1761	4372
2872	1762	4371
2873	1762	4370
2874	1763	4370
2875	1764	4369
2876	1764	4369
2877	1765	4368
2878	1765	4367
2879	1766	4366
2880	1767	4367
2881	1767	4366
2882	1768	4365
2883	1768	4364
2884	1769	4363
2885	1769	4362
2886	1770	4361
2887	1770	4360
2888	1771	4360
2889	1771	4359
2890	1772	4358
2891	1773	4358
2892	1773	4357
2893	1774	4356
2894	1774	4355
2895	1775	4354
2896	1775	4353
2897	1776	4352
2898	1776	4351
2899	1777	4351
2900	1777	4350
2901	1778	4350
2902	1779	4349
2903	1779	4349
2904	1780	4348
2905	1781	4348
2906	1781	4347
2907	1782	4347
2908	1783	4346
2909	1783	4345
2910	1784	4344
2911	1784	4343
2912	1785	4343
2913	1785	4342
2914	1786	4341
2915	1787	4341
2916	1787	4340
2917	1788	4339
2918	1788	4339
2919	1789	4338
2920	1789	4337
2921	1790	4337
2922	1791	4336
2923	1791	4335
2924	1792	4335
2925	1792	4334
2926	1793	4334
2927	1794	4333
2928	1794	4333
2929	1795	4332
2930	1796	4332
2931	1796	4331
2932	1797	4331
2933	1798	4331
2934	1798	4330
2935	1799	4329
2936	1799	4328
2937	1800	4327
2938	1801	4327
2939	1801	4326
2940	1802	4325
2941	1802	4324
2942	1803	4323
2943	1803	4323
2944	1804	4322
2945	1804	4321
2946	1805	4320
2947	1805	4319
2948	1806	4318
2949	1807	4318
2950	1807	4317
2951	1808	4316
2952	1808	4315
2953	1809	4315
2954	1809	4315
2955	1810	4314
2956	1811	4313
2957	1811	4313
2958	1812	4312
2959	1812	4311
2960	1813	4311
2961	1814	4311
2962	1814	4310
2963	1815	4309
2964	1815	4308
2965	1816	4307
2966	1816	4306
2967	1817	4305
2968	1817	4304
2969	1818	4303
2970	1818	4302
2971	1819	4301
2972	1819	4301
2973	1820	4300
2974	1821	4300
2975	1821	4299
2976	1822	4298
2977	1822	4297
2978	1823	4296
2979	1823	4295
2980	1824	4295
2981	1824	4294
2982	1825	4294
2983	1826	4293
2984	1826	4292
2985	1827	4291
2986	1827	4290
2987	1828	4290
2988	1828	4289
2989	1829	4288
2990	1829	4287
2991	1830	4286
2992	1830	4285
2993	1831	4285
2994	1831	4284
2995	1832	4283
2996	1833	4283
2997	1833	4282
2998	1834	4281
2999	1834	4281
3000	1835	4280
3001	1836	4280
3002	1836	4279
3003	1837	4278
3004	1837	4278
3005	1838	4277
3006	1839	4276
3007	1839	4276
3008	1840	4275
3009	1840	4275
3010	1841	4274
3011	1841	4273
3012	1842	4272
3013	1843	4271
3014	1843	4271
3015	1844	4270
3016	1844	4269
3017	1845	4269
3018	1846	4268
3019	1846	4267
3020	1847	4266
3021	1847	4266
3022	1848	4265
3023	1848	4264
3024	1849	4263
3025	1849	4262
3026	1850	4262
3027	1850	4261
3028	1851	4260
3029	1851	4259
3030	1852	4259
3031	1853	4258
3032	1853	4257
3033	1854	4257
3034	1854	4256
3035	1855	4255
3036	1855	4254
3037	1856	4253
3038	1856	4253
3039	1857	4252
3040	1857	4251
3041	1858	4250
3042	1858	4250
3043	1859	4249
3044	1860	4248
3045	1860	4248
3046	1861	4247
3047	1861	4246
3048	1862	4245
3049	1862	4245
3050	1863	4244
3051	1864	4243
3052	1865	4243
3053	1865	4243
3054	1866	4242
3055	1866	4241
3056	1867	4240
3057	1867	4240
3058	1868	4239
3059	1869	4238
3060	1869	4239
3061	1870	4238
3062	1871	4238
3063	1871	4237
3064	1872	4236
3065	1872	4235
3066	1873	4235
3067	1874	4235
3068	1875	4234
3069	1875	4234
3070	1876	4233
3071	1877	4233
3072	1877	4232
3073	1878	4231
3074	1878	4231
3075	1879	4230
3076	1880	4230
3077	1880	4229
3078	1881	4228
3079	1882	4228
3080	1882	4227
3081	1883	4227
3082	1883	4226
3083	1884	4226
3084	1885	4226
3085	1886	4225
3086	1886	4225
3087	1887	4224
3088	1887	4223
3089	1888	4222
3090	1888	4222
3091	1889	4221
3092	1890	4221
3093	1891	4221
3094	1891	4221
3095	1892	4220
3096	1893	4219
3097	1893	4218
3098	1894	4217
3099	1894	4217
3100	1895	4216
3101	1895	4215
3102	1896	4214
3103	1896	4213
3104	1897	4212
3105	1897	4212
3106	1898	4211
3107	1898	4210
3108	1899	4209
3109	1899	4209
3110	1900	4208
3111	1901	4207
3112	1901	4206
3113	1901	4205
3114	1902	4204
3115	1903	4204
3116	1903	4203
3117	1904	4202
3118	1904	4201
3119	1905	4201
3120	1906	4201
3121	1906	4200
3122	1907	4200
3123	1907	4199
3124	1908	4198
3125	1909	4198
3126	1909	4197
3127	1910	4196
3128	1910	4195
3129	1911	4194
3130	1911	4193
3131	1911	4192
3132	1912	4191
3133	1912	4190
3134	1913	4189
3135	1913	4188
3136	1914	4187
3137	1914	4187
3138	1915	4186
3139	1915	4185
3140	1916	4184
3141	1916	4183
3142	1917	4183
3143	1917	4182
3144	1918	4181
3145	1918	4180
3146	1919	4179
3147	1919	4178
3148	1920	4178
3149	1920	4177
3150	1921	4176
3151	1921	4175
3152	1922	4174
3153	1923	4174
3154	1923	4173
3155	1924	4173
3156	1925	4173
3157	1926	4173
3158	1926	4172
3159	1927	4171
3160	1928	4171
3161	1928	4170
3162	1929	4169
3163	1929	4168
3164	1930	4168
3165	1930	4167
3166	1930	4166
3167	1931	4165
3168	1932	4164
3169	1932	4163
3170	1933	4163
3171	1933	4162
3172	1934	4161
3173	1934	4160
3174	1935	4160
3175	1935	4159
3176	1936	4158
3177	1936	4157
3178	1937	4156
3179	1937	4155
3180	1938	4154
3181	1938	4154
3182	1939	4153
3183	1939	4152
3184	1940	4151
3185	1940	4150
3186	1941	4149
3187	1941	4148
3188	1942	4148
3189	1943	4148
3190	1943	4147
3191	1944	4146
3192	1944	4145
3193	1945	4144
3194	1945	4143
3195	1946	4143
3196	1946	4142
3197	1947	4141
3198	1947	4141
3199	1948	4140
3200	1949	4139
3201	1949	4139
3202	1950	4138
3203	1950	4137
3204	1950	4136
3205	1951	4135
3206	1952	4134
3207	1952	4134
3208	1953	4133
3209	1953	4132
3210	1954	4131
3211	1954	4131
3212	1955	4130
3213	1955	4129
3214	1956	4128
3215	1956	4128
3216	1957	4127
3217	1958	4126
3218	1958	4126
3219	1959	4125
3220	1959	4125
3221	1960	4124
3222	1961	4123
3223	1961	4122
3224	1962	4122
3225	1963	4122
3226	1963	4121
3227	1964	4120
3228	1965	4120
3229	1965	4119
3230	1966	4119
3231	1966	4118
3232	1967	4118
3233	1968	4117
3234	1968	4117
3235	1969	4116
3236	1970	4115
3237	1970	4115
3238	1971	4114
3239	1971	4114
3240	1972	4113
3241	1973	4112
3242	1973	4112
3243	1974	4111
3244	1974	4111
3245	1975	4110
3246	1976	4109
3247	1976	4109
3248	1977	4108
3249	1977	4107
3250	1978	4107
3251	1979	4106
3252	1979	4105
3253	1980	4105
3254	1980	4104
3255	1981	4104
3256	1981	4103
3257	1982	4102
3258	1983	4101
3259	1983	4101
3260	1984	4100
3261	1984	4099
3262	1985	4098
3263	1985	4097
3264	1986	4097
3265	1986	4096
3266	1987	4095
3267	1987	4095
3268	1988	4094
3269	1989	4093
3270	1989	4092
3271	1990	4092
3272	1990	4092
3273	1991	4091
3274	1992	4090
3275	1993	4090
3276	1993	4090
3277	1994	4090
3278	1995	4090
3279	1996	4089
3280	1996	4089
3281	1997	4088
3282	1998	4087
3283	1998	4087
3284	1999	4086
3285	1999	4085
3286	2000	4084
3287	2000	4084
3288	2001	4083
3289	2002	4083
3290	2002	4082
3291	2003	4081
3292	2003	4081
3293	2004	4080
3294	2004	4079
3295	2005	4078
3296	2005	4077
3297	2006	4077
3298	2007	4076
3299	2007	4076
3300	2008	4075
3301	2008	4074
3302	2009	4074
3303	2010	4073
3304	2010	4073
3305	2011	4072
3306	2011	4071
3307	2012	4071
3308	2013	4071
3309	2014	4070
3310	2014	4069
3311	2015	4069
3312	2015	4068
3313	2016	4067
3314	2016	4066
3315	2017	4065
3316	2017	4065
3317	2018	4064
3318	2019	4064
3319	2019	4064
3320	2020	4064
3321	2021	4063
3322	2022	4063
3323	2022	4062
3324	2023	4061
3325	2023	4060
3326	2024	4060
3327	2024	4059
3328	2025	4058
3329	2025	4057
3330	2026	4056
3331	2026	4056
3332	2027	4055
3333	2027	4054
3334	2028	4053
3335	2028	4052
3336	2029	4052
3337	2029	4051
3338	2030	4050
3339	2031	4051
3340	2032	4050
3341	2033	4050
3342	2033	4050
3343	2034	4049
3344	2034	4048
3345	2035	4047
3346	2035	4047
3347	2036	4046
3348	2037	4046
3349	2037	4045
3350	2038	4044
3351	2038	4043
3352	2039	4043
3353	2040	4042
3354	2040	4042
3355	2041	4041
3356	2041	4040
3357	2042	4039
3358	2043	4039
3359	2043	4038
3360	2044	4038
3361	2045	4037
3362	2045	4037
3363	2046	4037
3364	2046	4036
3365	2047	4035
3366	2047	4034
3367	2048	4033
3368	2048	4032
3369	2049	4032
3370	2050	4031
3371	2050	4031
3372	2051	4030
3373	2052	4030
3374	2052	4029
3375	2053	4028
3376	2053	4027
3377	2054	4026
3378	2054	4026
3379	2055	4025
3380	2055	4024
3381	2056	4023
3382	2056	4022
3383	2057	4022
3384	2057	4021
3385	2058	4020
3386	2058	4019
3387	2059	4019
3388	2060	4018
3389	2061	4019
3390	2061	4018
3391	2062	4017
3392	2062	4017
